Lämpötila Helsingissä,Sähkönkulutus Suomessa,Tuulivoimatuotanto,Ydinvoimatuotanto,Vesivoimatuotanto,Sähköntuotanto Suomessa,"Sähköntuotanto, yli/alijäämä"
-7.7652,12277.0,885.02999,4391.0,2078.3,10564.0,-59.25
-7.7652,12287.0,879.0,4393.19999,2074.5,10552.0,-59.96999
-7.7652,12255.0,879.0,4394.19999,2061.69999,10544.0,-5.968
-7.7652,12192.0,875.01999,4395.5,2075.69999,10570.0,43.39
-7.7652,12186.0,860.0,4389.0,2071.3,10562.0,44.03999
-7.7652,12199.0,854.0,4388.8,2082.5,10562.0,14.83
-7.7652,12198.0,856.49,4389.19999,2080.0,10562.0,48.57
-7.7652,12152.0,855.0,4393.69999,2069.0,10542.0,56.74
-7.7652,12170.0,856.48,4391.0,2090.5,10554.0,54.75
-7.7652,12147.0,862.99,4389.5,2094.69999,10588.0,108.2
-7.7652,12162.0,860.99,4392.3,2093.9,10610.0,97.73
-7.7652,12165.0,858.0,4390.3,2088.0,10600.0,86.64
-7.7652,12157.0,855.0,4391.0,2075.19999,10587.0,95.84999
-7.7652,12166.0,856.03999,4390.5,2077.8,10565.0,97.15999
-7.7652,12149.0,852.96,4389.3,2071.19999,10548.0,92.43
-7.7652,12178.0,862.0,4390.0,2054.0,10534.0,53.57999
-7.7652,12159.0,855.96,4393.0,2027.3,10506.0,47.07999
-7.7652,12165.0,870.98,4392.3,2020.0,10513.0,52.34
-7.7652,12117.0,861.0,4393.8,2036.0,10522.0,106.4
-7.7652,12102.0,866.0,4393.8,2050.19999,10544.0,146.0
-7.7652,12110.0,872.5,4392.3,2055.69999,10559.0,155.9
-7.7652,12080.0,860.0,4389.3,2047.5,10553.0,180.8
-7.7652,12042.0,873.00999,4389.19999,2056.59999,10565.0,232.5
-7.7652,12015.0,868.51999,4390.69999,2083.5,10598.0,264.5
-7.7652,12008.0,848.01999,4390.69999,2091.19999,10588.0,286.19999
-7.5545,12020.0,859.96,4387.8,2071.5,10597.0,271.3
-6.92429,12022.0,842.49,4390.0,2070.3,10586.0,262.1
-6.92429,12012.0,852.04999,4391.5,2048.8,10568.0,266.89999
-6.92429,11966.0,832.0,4390.5,2058.5,10568.0,302.3
-6.92429,11966.0,838.0,4393.3,2050.0,10567.0,308.39999
-6.25659,11947.0,821.0,4390.0,2041.2,10550.0,308.8
-6.25659,11950.0,815.0,4395.5,2020.4,10524.0,265.69999
-6.25659,11933.0,823.0,4393.5,1986.4,10482.0,246.19999
-6.25659,11868.0,816.97,4393.3,1985.3,10472.0,229.0
-6.25659,11877.0,817.0,4385.19999,1926.7,10416.0,162.69999
-6.25659,11922.0,822.98,4389.19999,1904.8,10407.0,119.59999
-6.25659,11897.0,820.00999,4389.19999,1902.59999,10393.0,136.69999
-6.25659,11921.0,829.95,4389.8,1897.3,10378.0,117.4
-6.25659,11866.0,850.0,4389.8,1930.7,10425.0,211.0
-6.25659,11851.0,848.5,4388.0,1944.2,10438.0,230.4
-6.25659,11873.0,847.99,4389.19999,1970.3,10473.0,237.5
-6.25659,11823.0,851.0,4389.19999,1961.3,10473.0,277.3
-6.25659,11833.0,861.00999,4389.0,1957.7,10480.0,295.39999
-6.25659,11808.0,861.96,4391.69999,1949.2,10473.0,263.0
-6.25659,11782.0,863.0,4389.3,1962.8,10485.0,222.9
-6.25659,11757.0,871.91999,4390.3,1968.8,10505.0,192.69999
-6.25659,11774.0,872.0,4387.5,1965.9,10491.0,179.69999
-6.25659,11715.0,875.48,4387.3,1956.5,10477.0,198.9
-6.25659,11744.0,880.99,4394.0,1954.8,10506.0,212.69999
-6.25659,11707.0,875.99,4386.3,1955.2,10500.0,239.19999
-6.25659,11687.0,878.99,4388.3,1956.8,10509.0,266.0
-6.25659,11678.0,875.0,4392.5,1959.8,10506.0,272.0
-6.25659,11636.0,862.0,4387.8,1946.0,10472.0,300.89999
-6.25659,11631.0,862.0,4394.5,1974.7,10501.0,293.69999
-6.25659,11601.0,861.01999,4388.8,1980.8,10493.0,324.3
-6.25659,11571.0,857.0,4396.8,1976.4,10490.0,328.19999
-6.25659,11576.0,859.50999,4393.0,1963.0,10459.0,305.0
-6.25659,11573.0,867.0,4391.19999,1948.3,10452.0,300.69999
-6.25659,11528.0,852.0,4392.8,1949.0,10437.0,353.5
-6.25659,11507.0,853.08,4391.8,1944.0,10434.0,376.0
-6.25659,11480.0,843.0,4390.3,1945.2,10405.0,370.39999
-6.25659,11462.0,837.0,4392.19999,1937.7,10378.0,346.5
-6.25659,11423.0,837.0,4390.3,1928.5,10364.0,391.5
-6.25659,11474.0,822.0,4391.3,1928.5,10361.0,345.8
-6.25659,11432.0,830.0,4385.0,1903.2,10329.0,339.5
-6.25659,11416.0,826.98,4387.5,1895.0,10320.0,348.8
-6.25659,11415.0,820.02999,4391.19999,1885.0,10308.0,327.6
-6.25659,11388.0,824.47,4391.5,1883.5,10295.0,349.19999
-6.25659,11351.0,811.00999,4393.0,1848.7,10234.0,320.8
-6.25659,11391.0,808.0,4387.0,1846.3,10214.0,252.09999
-6.25659,11385.0,808.0,4394.5,1831.7,10211.0,257.19999
-6.25659,11350.0,808.0,4393.5,1833.2,10204.0,282.3
-6.25659,11333.0,808.0,4392.8,1828.0,10202.0,265.19999
-6.25659,11500.0,820.98,4389.0,1857.8,10241.0,203.0
-6.25659,11548.0,828.41999,4393.5,1863.3,10248.0,195.4
-6.25659,11617.0,817.00999,4391.8,1860.8,10238.0,120.9
-6.25659,11621.0,811.51999,4392.0,1839.8,10212.0,99.04999
-6.25659,11663.0,821.97,4393.69999,1847.0,10241.0,94.82999
-6.06719,11614.0,822.0,4389.69999,1841.7,10238.0,135.69999
-5.7266,11634.0,829.0,4390.19999,1847.2,10252.0,129.5
-5.7266,11638.0,847.99,4386.5,1845.7,10250.0,107.4
-5.7266,11674.0,848.00999,4392.8,1838.0,10239.0,59.0
-5.7266,11665.0,858.0,4389.5,1840.5,10223.0,58.64
-5.7266,11653.0,846.48,4392.69999,1843.5,10236.0,82.59999
-5.7266,11640.0,860.00999,4393.5,1837.9,10265.0,103.4
-5.7266,11644.0,853.0,4391.3,1838.7,10263.0,104.4
-5.7266,11631.0,867.46,4390.0,1845.5,10264.0,132.5
-5.7266,11566.0,871.0,4387.5,1838.5,10273.0,200.69999
-5.7266,11582.0,885.0,4393.8,1827.8,10282.0,180.3
-5.7266,11610.0,888.0,4393.69999,1822.7,10281.0,167.3
-5.7266,11602.0,896.96,4391.8,1820.3,10287.0,173.0
-5.7266,11565.0,897.0,4393.3,1825.7,10298.0,233.0
-5.7266,11606.0,904.0,4392.69999,1836.5,10330.0,195.09999
-5.7266,11605.0,904.0,4390.19999,1836.0,10317.0,136.19999
-5.7266,11605.0,918.0,4394.8,1830.3,10312.0,124.2
-5.7266,11618.0,918.0,4395.3,1803.5,10286.0,114.3
-5.7266,11602.0,944.99,4392.3,1766.5,10279.0,133.8
-5.7266,11622.0,962.0,4384.3,1765.2,10305.0,148.4
-5.7266,11573.0,970.0,4392.3,1735.2,10269.0,150.3
-5.7266,11529.0,977.99,4394.5,1745.7,10298.0,216.4
-5.7266,11502.0,987.92999,4393.3,1735.5,10309.0,239.9
-5.7266,11487.0,989.0,4391.0,1727.09999,10283.0,210.0
-5.7266,11496.0,989.0,4393.19999,1718.7,10275.0,218.19999
-5.7266,11449.0,994.92999,4391.8,1702.3,10280.0,265.8
-5.7266,11439.0,989.0,4389.0,1682.0,10263.0,262.39999
-5.7266,11388.0,994.0,4392.8,1685.2,10265.0,323.39999
-5.7266,11369.0,997.0,4392.3,1683.0,10267.0,331.8
-5.7266,11341.0,1005.0,4387.19999,1687.8,10265.0,361.1
-5.7266,11316.0,998.05999,4390.0,1706.8,10286.0,395.1
-5.7266,11333.0,1009.0,4390.5,1656.7,10231.0,330.69999
-5.7266,11318.0,999.01999,4394.19999,1645.0,10193.0,332.1
-5.7266,11240.0,1014.5,4391.1,1622.2,10165.0,370.69999
-5.7266,11348.0,1038.0,4392.8,1612.0,10156.0,309.0
-5.7266,11398.0,1058.5,4389.3,1553.4,10106.0,310.1
-5.7266,11434.0,1067.0,4391.5,1537.0,10068.0,317.5
-5.7266,11414.0,1070.0,4395.0,1475.9,9997.5,292.89999
-5.7266,11379.0,1087.0,4390.69999,1461.2,9987.1,300.69999
-5.7266,11367.0,1080.5,4392.3,1433.7,9956.7,287.19999
-5.7266,11344.0,1085.0,4389.5,1394.5,9912.29999,273.19999
-5.7266,11352.0,1111.0,4390.0,1393.2,9939.5,286.39999
-5.7266,11354.0,1098.0,4391.69999,1390.2,9919.89999,244.9
-5.1965,11372.0,1095.09999,4390.8,1377.7,9892.79999,213.4
-5.1965,11352.0,1108.0,4389.0,1364.2,9885.7,196.59999
-5.1965,11354.0,1105.0,4393.19999,1348.5,9869.2,144.5
-5.1965,11318.0,1114.0,4390.69999,1313.7,9817.5,153.69999
-5.1965,11295.0,1105.0,4390.69999,1296.2,9782.7,137.9
-5.1965,11291.0,1090.0,4386.3,1285.7,9749.0,106.3
-5.1965,11274.0,1090.0,4394.5,1276.2,9766.5,126.8
-5.1965,11265.0,1080.0,4392.69999,1245.8,9731.29999,124.5
-5.1965,11252.0,1072.0,4393.19999,1226.5,9703.7,114.5
-5.1965,11255.0,1065.0,4390.3,1220.5,9680.2,77.03
-5.1965,11232.0,1062.5,4390.0,1210.3,9638.5,70.65
-5.1965,11203.0,1052.0,4390.69999,1257.0,9645.89999,-7.495
-5.1965,11168.0,1051.09999,4391.0,1269.7,9645.2,-18.14
-5.1965,11161.0,1038.09999,4388.5,1267.0,9633.5,-13.60999
-5.1965,11184.0,1042.0,4389.19999,1281.7,9664.0,-7.158
-5.1965,11164.0,1034.0,4396.19999,1287.5,9667.5,5.29
-5.1965,11150.0,1017.0,4393.19999,1295.3,9679.5,57.53999
-5.1965,11142.0,1019.0,4390.69999,1298.8,9693.39999,47.39999
-5.1965,11142.0,1002.0,4389.3,1315.5,9680.5,60.25999
-5.1965,11111.0,999.48,4388.3,1328.7,9682.5,99.07999
-5.1965,11089.0,997.0,4394.8,1318.2,9678.0,95.71999
-5.1965,11071.0,984.02999,4392.69999,1328.3,9704.29999,121.4
-5.1965,11083.0,976.0,4391.19999,1338.8,9705.7,102.7
-5.1965,11070.0,967.0,4393.0,1333.5,9673.0,112.5
-5.1965,11048.0,957.0,4388.3,1347.2,9666.5,141.4
-5.1965,11013.0,957.0,4393.8,1335.3,9656.0,121.7
-5.383,11004.0,948.49,4391.5,1329.8,9632.79999,112.8
-5.7164,11032.0,939.99,4388.69999,1314.0,9606.7,84.17
-5.7164,11003.0,929.0,4388.3,1290.4,9584.7,100.8
-5.7164,10954.0,923.00999,4391.8,1314.0,9587.79999,146.09999
-5.7164,10942.0,920.99,4393.0,1322.3,9595.79999,144.3
-5.7164,10987.0,899.0,4392.3,1376.09999,9625.79999,126.2
-5.7164,10966.0,888.99,4391.3,1362.9,9575.0,101.3
-5.7164,10954.0,907.0,4390.19999,1328.5,9555.29999,89.62
-5.7164,10910.0,896.0,4389.8,1308.3,9502.7,82.57999
-5.7164,10896.0,894.0,4397.5,1311.0,9487.0,78.7
-5.7164,10901.0,886.01999,4390.5,1297.3,9471.5,49.11999
-5.7164,10916.0,906.96,4388.3,1265.9,9487.5,59.50999
-5.7164,10920.0,894.0,4389.0,1266.8,9471.79999,47.85999
-5.7164,10915.0,894.98,4391.69999,1256.7,9464.1,38.03999
-5.7164,10877.0,882.0,4384.0,1252.8,9431.39999,51.25
-5.7164,10885.0,889.0,4389.19999,1253.8,9436.7,53.39999
-5.7164,10850.0,893.44,4387.19999,1250.2,9430.5,80.20999
-5.7164,10868.0,904.0,4383.5,1246.7,9452.0,95.87999
-5.7164,10825.0,904.0,4390.19999,1233.3,9463.0,129.19999
-5.7164,10852.0,916.49,4392.3,1225.0,9474.7,115.0
-5.7164,10828.0,912.0,4392.69999,1237.0,9488.5,153.8
-5.7164,10846.0,910.0,4393.5,1244.2,9485.29999,142.19999
-5.7164,10820.0,915.97,4393.8,1256.2,9497.0,174.3
-5.7164,10789.0,922.0,4391.0,1243.8,9490.29999,191.59999
-5.7164,10791.0,928.0,4393.0,1241.5,9491.79999,196.69999
-5.7164,10754.0,926.52999,4389.19999,1291.0,9534.7,298.69999
-5.7164,10747.0,922.0,4390.69999,1275.2,9514.29999,263.89999
-5.7164,10812.0,934.0,4388.5,1266.0,9531.29999,233.69999
-5.7164,10779.0,934.0,4391.69999,1263.5,9532.79999,273.19999
-5.7164,10743.0,931.0,4389.8,1256.5,9508.2,274.39999
-5.7164,10761.0,924.0,4388.8,1267.3,9523.2,276.89999
-5.7164,10751.0,928.44,4392.3,1257.3,9516.5,281.39999
-5.7164,10740.0,929.0,4388.8,1264.3,9506.5,295.19999
-5.7164,10758.0,928.0,4392.19999,1272.0,9535.39999,300.19999
-5.7164,10692.0,921.99,4392.3,1269.09999,9531.1,352.69999
-5.7164,10726.0,926.0,4389.69999,1278.3,9537.2,334.5
-5.7164,10710.0,928.07,4393.19999,1281.0,9542.7,339.3
-5.7164,10717.0,929.99,4390.0,1275.0,9542.2,339.0
-5.7164,10752.0,936.49,4392.69999,1268.5,9542.79999,307.19999
-5.7164,10729.0,941.01999,4391.3,1266.5,9546.29999,326.39999
-5.7164,10731.0,948.95,4390.3,1257.8,9538.0,315.5
-5.1965,10753.0,945.0,4390.69999,1251.0,9531.5,301.0
-5.1965,10726.0,949.0,4393.0,1251.2,9533.7,321.1
-5.1965,10718.0,964.0,4392.8,1238.5,9522.29999,312.19999
-5.1965,10703.0,958.0,4391.89999,1224.0,9500.29999,295.8
-5.1965,10738.0,958.0,4388.3,1219.3,9513.2,327.5
-5.1965,10741.0,958.0,4389.69999,1207.2,9495.29999,322.39999
-5.1965,10734.0,964.51999,4392.3,1228.7,9514.29999,351.3
-5.1965,10706.0,968.0,4392.3,1232.0,9493.2,353.8
-5.1965,10687.0,966.03999,4393.69999,1235.8,9494.5,378.69999
-5.1965,10680.0,970.0,4391.69999,1242.5,9500.29999,349.1
-5.1965,10695.0,960.02999,4390.8,1224.8,9475.39999,342.6
-5.1965,10711.0,954.0,4390.8,1228.5,9480.0,314.19999
-5.1965,10738.0,951.52999,4389.5,1215.4,9468.5,292.89999
-5.1965,10763.0,944.0,4391.0,1207.5,9441.39999,231.9
-5.1965,10761.0,937.02999,4391.5,1199.5,9425.89999,230.4
-5.1965,10747.0,937.0,4391.0,1197.5,9414.7,235.59999
-5.1965,10693.0,934.0,4387.19999,1196.8,9415.5,283.8
-5.1965,10723.0,936.50999,4391.8,1202.2,9425.0,277.8
-5.1965,10716.0,942.0,4393.0,1198.0,9435.5,282.3
-5.1965,10755.0,949.0,4394.8,1194.0,9437.5,256.39999
-5.1965,10744.0,949.0,4392.69999,1189.8,9417.79999,236.59999
-5.1965,10732.0,941.97,4391.8,1181.3,9404.79999,247.5
-5.1965,10729.0,955.0,4388.89999,1170.3,9403.89999,255.9
-5.1965,10707.0,964.99,4394.3,1183.2,9433.7,289.19999
-5.1965,10728.0,959.0,4393.3,1209.2,9441.0,242.19999
-5.1965,10716.0,953.03999,4386.19999,1194.8,9415.7,257.89999
-5.1965,10716.0,964.0,4387.3,1187.5,9408.0,234.59999
-5.1965,10691.0,956.0,4392.19999,1197.2,9401.2,238.4
-5.1965,10667.0,956.0,4388.19999,1202.3,9390.2,237.3
-5.1965,10660.0,956.0,4392.19999,1198.8,9390.5,257.39999
-5.1965,10685.0,962.0,4394.3,1187.0,9387.89999,242.8
-5.1965,10695.0,958.0,4394.69999,1190.7,9397.7,246.19999
-5.1965,10685.0,957.99,4391.3,1190.2,9391.79999,236.19999
-5.1965,10709.0,950.00999,4394.8,1179.2,9377.0,208.0
-5.1965,10684.0,948.0,4390.8,1180.7,9372.2,199.19999
-5.1965,10675.0,951.01999,4388.5,1173.2,9354.0,205.5
-5.1965,10661.0,947.49,4388.3,1172.8,9366.29999,212.0
-5.1965,10672.0,951.97,4395.0,1150.2,9345.5,195.8
-5.1965,10670.0,955.0,4387.69999,1148.7,9328.29999,187.19999
-5.1965,10713.0,948.0,4392.8,1148.0,9338.79999,161.0
-5.1965,10731.0,948.0,4392.8,1147.0,9327.0,138.9
-5.1965,10707.0,952.0,4393.8,1156.3,9347.5,160.09999
-5.1965,10698.0,952.97,4392.3,1167.0,9368.79999,203.8
-5.1965,10738.0,952.50999,4392.5,1169.5,9375.79999,174.19999
-5.1965,10674.0,952.00999,4392.8,1147.2,9350.39999,139.3
-5.1965,10666.0,952.0,4389.5,1149.9,9345.29999,146.5
-5.1965,10701.0,946.0,4397.8,1157.8,9365.0,142.59999
-5.1965,10683.0,954.0,4392.0,1180.3,9392.5,170.59999
-5.1965,10679.0,943.50999,4397.8,1176.5,9394.0,176.8
-5.1965,10699.0,960.99,4395.3,1181.8,9437.6,197.69999
-5.1965,10698.0,952.0,4396.8,1190.5,9441.29999,203.3
-5.1965,10703.0,961.0,4399.0,1203.3,9475.0,230.59999
-5.1965,10706.0,965.02999,4399.69999,1189.0,9473.29999,218.69999
-5.1965,10747.0,964.50999,4398.5,1196.7,9488.5,217.19999
-5.1965,10743.0,970.04999,4401.8,1207.7,9497.89999,218.59999
-5.1965,10722.0,974.0,4400.3,1211.2,9472.1,205.8
-5.1965,10762.0,971.0,4400.8,1210.8,9450.5,161.9
-5.1965,10747.0,979.0,4400.0,1210.5,9454.5,176.19999
-5.1965,10785.0,970.99,4397.69999,1215.3,9481.79999,161.0
-5.1965,10785.0,981.0,4403.3,1215.7,9516.2,180.19999
-5.1965,10787.0,990.0,4402.69999,1213.2,9529.79999,191.4
-5.1965,10796.0,1000.0,4404.1,1224.0,9536.79999,212.4
-5.1965,10771.0,1000.0,4406.0,1238.3,9540.29999,238.5
-5.1965,10767.0,1000.0,4401.3,1238.7,9537.2,254.5
-5.1965,10713.0,1014.0,4401.69999,1225.2,9510.5,351.19999
-5.1965,10762.0,1021.0,4403.19999,1247.3,9523.2,398.5
-5.1965,10775.0,1033.5,4403.8,1247.8,9571.29999,429.6
-5.1965,10796.0,1028.0,4398.8,1269.09999,9597.79999,437.5
-5.1965,10804.0,1028.5,4402.8,1275.8,9617.7,435.19999
-5.1965,10848.0,1018.1,4402.8,1288.8,9633.0,422.0
-5.1965,10879.0,1022.5,4398.19999,1304.2,9650.5,384.0
-5.1965,10890.0,1016.0,4403.8,1298.0,9618.7,366.89999
-5.1965,10928.0,1012.0,4401.19999,1299.3,9603.39999,341.6
-5.1965,10912.0,1001.0,4403.19999,1299.7,9583.2,304.3
-5.1965,10923.0,1004.0,4402.8,1286.5,9587.89999,304.19999
-5.1965,10926.0,1004.0,4403.0,1286.3,9601.5,289.0
-5.1965,10941.0,1003.0,4406.19999,1280.2,9591.2,273.8
-5.1965,10944.0,1013.0,4401.0,1289.3,9574.2,260.5
-5.1965,10945.0,1002.0,4402.69999,1282.0,9558.2,252.0
-5.1965,10969.0,1002.0,4402.3,1278.3,9587.79999,203.69999
-5.1965,10992.0,1007.0,4402.0,1273.0,9591.79999,183.19999
-5.1965,11020.0,1011.0,4401.3,1271.09999,9604.79999,163.5
-5.1965,11056.0,1012.5,4402.69999,1245.4,9577.29999,112.8
-5.1965,11046.0,1024.0,4400.3,1242.2,9574.5,93.7
-5.1965,11077.0,1021.0,4405.69999,1217.8,9548.79999,96.89
-5.1965,11060.0,1015.0,4403.3,1242.0,9566.0,123.9
-5.1965,11014.0,1023.0,4407.19999,1230.3,9563.7,179.59999
-5.1965,11042.0,1014.0,4402.6,1252.09999,9584.6,172.0
-5.1965,11084.0,1020.5,4400.8,1262.5,9589.2,142.4
-5.1965,11095.0,1013.0,4403.8,1289.3,9601.5,133.8
-5.1965,11093.0,1010.0,4402.69999,1306.5,9605.7,120.5
-5.1965,11085.0,1002.0,4402.69999,1309.5,9597.2,114.09999
-4.6614,11099.0,1008.5,4405.5,1315.9,9610.7,140.9
-4.6614,11160.0,1016.0,4399.8,1317.5,9626.29999,75.45
-4.6614,11178.0,1009.0,4402.5,1301.09999,9633.29999,54.57
-4.6614,11192.0,1023.0,4403.3,1319.0,9665.2,49.50999
-4.6614,11233.0,1024.0,4403.3,1333.5,9680.2,14.38
-4.6614,11175.0,1023.0,4398.3,1338.5,9655.1,74.37999
-4.6614,11219.0,1026.0,4400.5,1357.2,9706.79999,69.39
-4.6614,11167.0,1023.0,4401.69999,1381.5,9707.29999,106.59999
-4.6614,11229.0,1035.0,4403.8,1395.3,9747.5,90.04
-4.6614,11217.0,1033.0,4402.69999,1386.5,9731.29999,87.26999
-4.6614,11216.0,1033.0,4404.5,1383.7,9743.7,93.5
-4.6614,11234.0,1032.0,4403.19999,1376.5,9725.7,46.93999
-4.6614,11194.0,1026.0,4402.8,1400.59999,9740.79999,14.15
-4.6614,11234.0,1033.0,4401.69999,1442.0,9800.29999,4.304
-4.6614,11193.0,1021.0,4401.3,1448.5,9798.79999,47.95
-4.6614,11161.0,1028.0,4400.3,1471.3,9823.79999,111.3
-4.6614,11152.0,1021.0,4401.5,1478.2,9828.39999,121.0
-4.6614,11215.0,1028.0,4401.8,1475.5,9835.5,51.27
-4.6614,11257.0,1024.0,4399.69999,1465.7,9821.39999,-10.18999
-4.6614,11229.0,1028.5,4401.5,1446.5,9808.2,9.782
-4.6614,11223.0,1016.0,4403.19999,1459.2,9811.2,3.77899
-4.6614,11207.0,1028.0,4402.0,1464.8,9832.7,66.46999
-4.6614,11211.0,1019.1,4404.0,1478.5,9850.1,80.26999
-4.6614,11216.0,1021.0,4402.8,1484.3,9847.79999,67.54
-4.6614,11202.0,1017.1,4405.69999,1499.8,9864.5,99.82999
-4.6614,11229.0,1009.0,4404.5,1513.2,9870.7,79.87
-4.6614,11197.0,1003.0,4400.3,1522.7,9861.5,96.43
-4.6614,11189.0,993.0,4400.69999,1525.8,9857.79999,106.7
-4.6614,11215.0,993.0,4404.0,1530.8,9849.29999,79.0
-4.6614,11233.0,996.99,4404.5,1561.5,9881.5,85.93999
-4.6614,11183.0,990.0,4402.19999,1580.5,9886.79999,153.8
-4.6614,11163.0,987.03999,4402.0,1589.3,9888.2,161.9
-4.6614,11208.0,980.05999,4405.0,1555.09999,9873.2,116.3
-4.6614,11186.0,973.0,4405.3,1547.2,9870.5,127.9
-4.6614,11151.0,961.01999,4407.5,1553.4,9844.89999,147.8
-4.6614,11186.0,967.01999,4403.8,1552.3,9853.7,120.7
-4.6614,11182.0,969.5,4403.8,1543.2,9839.5,118.9
-4.6614,11206.0,974.0,4401.5,1547.5,9870.7,107.4
-4.6614,11252.0,980.0,4402.8,1558.7,9896.79999,95.43999
-4.6614,11256.0,986.0,4401.8,1572.5,9901.5,90.98999
-4.6614,11286.0,974.51999,4406.0,1591.3,9917.29999,61.03
-4.6614,11242.0,977.49,4398.5,1599.7,9919.29999,103.4
-4.6614,11250.0,969.50999,4403.69999,1608.7,9908.39999,102.7
-4.6614,11253.0,960.0,4397.3,1610.8,9909.1,73.32999
-4.6614,11272.0,957.0,4404.3,1621.09999,9935.79999,93.79999
-4.6614,11305.0,942.03999,4401.8,1646.5,9947.29999,74.37999
-4.29349,11298.0,941.02999,4403.8,1651.8,9940.7,62.97999
-4.1313,11312.0,941.0,4402.8,1668.0,9945.0,64.95
-4.1313,11298.0,940.52999,4400.8,1671.5,9950.79999,76.59
-4.1313,11304.0,929.05999,4397.19999,1667.8,9953.2,52.46999
-4.1313,11342.0,930.42999,4404.0,1680.0,9962.7,53.82999
-4.1313,11346.0,929.02999,4403.0,1674.2,9960.7,29.07
-4.1313,11433.0,921.00999,4403.0,1616.5,9889.7,-28.44
-4.1313,11411.0,910.00999,4402.8,1638.3,9905.0,23.60999
-4.1313,11392.0,910.0,4401.19999,1645.0,9903.29999,39.95
-4.1313,11389.0,904.0,4404.0,1640.7,9897.79999,26.07
-4.1313,11393.0,907.0,4404.3,1639.0,9889.79999,5.915
-4.1313,11413.0,899.02999,4403.19999,1630.7,9877.0,-5.54999
-4.1313,11439.0,899.99,4404.8,1638.3,9882.6,-41.02
-4.1313,11439.0,897.0,4402.8,1641.7,9886.2,-31.19
-4.1313,11452.0,881.00999,4403.19999,1643.3,9877.79999,-41.34
-4.1313,11427.0,878.00999,4402.8,1647.0,9878.7,-51.02
-4.1313,11473.0,875.00999,4401.69999,1631.8,9874.7,-92.62
-4.1313,11500.0,869.00999,4399.19999,1641.2,9890.7,-108.59999
-4.1313,11528.0,869.0,4401.3,1646.0,9897.29999,-114.0
-4.1313,11551.0,859.0,4404.19999,1671.8,9911.7,-104.5
-4.1313,11557.0,850.0,4402.3,1690.8,9913.89999,-125.0
-4.1313,11547.0,842.0,4404.0,1688.3,9897.2,-138.8
-4.1313,11582.0,830.0,4406.5,1693.2,9904.29999,-139.8
-4.1313,11594.0,830.0,4396.8,1761.4,9983.29999,-87.09
-4.1313,11599.0,824.99,4403.8,1755.8,9997.5,-63.46999
-4.1313,11585.0,815.0,4401.8,1821.59999,10074.0,20.48999
-4.1313,11573.0,816.00999,4401.19999,1858.7,10110.0,-24.43
-4.1313,11549.0,818.07,4402.19999,1874.5,10133.0,23.53
-4.1313,11495.0,807.01999,4400.8,1892.59999,10123.0,62.43999
-4.1313,11508.0,807.49,4402.5,1905.7,10162.0,97.98999
-4.1313,11529.0,811.48,4399.8,1910.8,10184.0,97.46999
-4.1313,11543.0,812.0,4398.19999,1920.2,10207.0,113.8
-4.1313,11581.0,808.0,4405.5,1920.3,10213.0,78.06999
-4.1313,11582.0,798.01999,4404.3,1929.7,10212.0,53.25
-4.1313,11567.0,803.50999,4402.8,1929.2,10208.0,65.39
-4.1313,11541.0,795.01999,4400.3,1935.2,10188.0,68.57999
-4.1313,11574.0,783.00999,4401.19999,1941.2,10191.0,46.57
-4.1313,11593.0,779.5,4402.5,1942.3,10204.0,62.39999
-4.1313,11605.0,768.0,4402.19999,1955.2,10222.0,51.57
-4.1313,11602.0,756.01999,4401.3,1958.0,10218.0,56.61999
-4.1313,11562.0,752.0,4398.8,1956.8,10193.0,60.46999
-4.1313,11594.0,738.0,4401.3,1963.5,10183.0,37.99
-4.1313,11551.0,735.00999,4403.5,1954.5,10169.0,52.96
-4.1313,11577.0,724.0,4404.5,1977.5,10187.0,49.22999
-4.1313,11588.0,738.0,4405.0,1991.3,10218.0,66.20999
-4.1313,11577.0,734.49,4398.19999,1993.2,10208.0,65.37999
-4.1313,11580.0,730.02999,4400.19999,1993.0,10196.0,35.97999
-4.1313,11581.0,743.0,4400.69999,1967.2,10174.0,24.84
-4.1313,11598.0,743.0,4408.69999,1954.5,10167.0,-9.23499
-4.1313,11564.0,743.0,4395.69999,1986.59999,10183.0,32.96999
-4.1313,11586.0,756.98,4393.5,1989.8,10200.0,21.48
-4.1313,11544.0,758.0,4393.8,1983.7,10190.0,98.29
-4.1313,11504.0,775.0,4392.19999,2016.5,10245.0,143.0
-4.1313,11525.0,787.99,4391.3,2022.0,10242.0,150.19999
-4.1313,11531.0,803.96,4392.8,2039.8,10276.0,171.5
-4.1313,11545.0,818.0,4391.69999,2030.7,10278.0,191.8
-4.1313,11487.0,822.49,4390.8,2025.5,10294.0,252.4
-4.1313,11491.0,835.0,4393.19999,2024.0,10321.0,240.59999
-4.1313,11512.0,840.97,4394.19999,2035.8,10336.0,260.89999
-4.1313,11466.0,841.0,4392.5,2045.3,10334.0,268.1
-4.1313,11483.0,850.0,4392.69999,2040.8,10329.0,259.69999
-4.1313,11478.0,854.49,4394.0,2044.3,10339.0,296.69999
-4.1313,11503.0,862.50999,4390.19999,2055.19999,10355.0,282.1
-4.1313,11517.0,864.49,4394.0,2060.8,10376.0,294.0
-4.1313,11538.0,877.0,4397.0,2061.8,10383.0,268.5
