Viim.,Avoin,Korkea,Matala,Vol.
5531.46,5514.02,5567.51,5481.8,59930000
5539.78,5551.12,5558.25,5495.12,59660000
5760.2,5519.69,5778.51,5519.6,111210000
5823.37,5749.31,5850.27,5749.31,101100000
5954.37,5823.41,5963.44,5822.59,124840000
5929.34,5936.64,5987.21,5892.92,107680000
5933.43,5946.93,5948.24,5872.89,61660000
5989.75,5917.19,6014.57,5903.81,49660000
5975.91,6008.05,6010.17,5937.92,68490000
5985.19,5974.52,6000.61,5940.75,82130000
5453.99,5972.35,5996.91,5393.48,454260000
5426.67,5460.33,5487.8,5366.47,165820000
5350.25,5432.62,5485.55,5346.71,87430000
5389.65,5353.26,5395.81,5314.87,91050000
5362.75,5355.29,5468.89,5355.29,85530000
5459.48,5369.55,5480.97,5369.55,75720000
5446.03,5461.61,5461.61,5389.23,58040000
5519.59,5414.37,5545.89,5414.37,61300000
5520.5,5528.19,5584.91,5490.9,77570000
5536.04,5506.27,5558.98,5505.88,50380000
5552.13,5524.54,5581.49,5484.91,88780000
5482.11,5553.25,5553.85,5453.87,74970000
5440.01,5464.76,5494.8,5407.4,55970000
5419.09,5413.85,5478.02,5413.58,66000000
5289.41,5429.72,5429.87,5256.44,125510000
5280.85,5287.82,5328.96,5251.52,89230000
5322.79,5263.21,5362.91,5263.12,62530000
5353.36,5320.62,5381.8,5320.08,39980000
5417.99,5354.47,5424.53,5354.47,57280000
5446.0,5397.14,5473.98,5391.51,64900000
5485.68,5429.39,5501.21,5415.45,73030000
5484.85,5496.55,5531.68,5467.87,52940000
5552.6,5482.74,5546.6,5481.99,52800000
5707.73,5541.64,5728.55,5541.12,139930000
5755.75,5714.92,5756.95,5692.38,104470000
5850.82,5732.18,5878.61,5732.18,111060000
5876.33,5842.37,5932.69,5806.98,101320000
5841.97,5893.65,5896.79,5809.38,49170000
5802.77,5815.65,5860.99,5731.57,84110000
5941.57,5750.42,5925.38,5749.9,109090000
5991.7,5922.77,6007.0,5922.48,109840000
5973.78,5957.9,6047.88,5957.87,88150000
6046.45,6000.52,6067.53,5984.05,58010000
6059.94,6045.99,6072.49,6008.0,88560000
6218.78,6033.99,6234.23,6033.99,146550000
6177.21,6212.26,6230.89,6158.66,88620000
6118.68,6159.69,6195.54,6044.93,109970000
6174.85,6093.14,6152.96,6040.92,104370000
5982.45,6147.74,6274.71,5960.19,239890000
5775.28,5983.85,5987.58,5774.31,136410000
5819.4,5782.93,5845.1,5746.9,97130000
5804.52,5813.23,5925.31,5789.43,77210000
5812.12,5816.89,5882.4,5813.72,44220000
5864.72,5832.11,5857.73,5775.65,65900000
5856.97,5857.7,5954.95,5833.9,84350000
5879.11,5846.52,5866.81,5797.39,82640000
5846.99,5855.24,5901.42,5821.65,108030000
5704.68,5839.06,5839.95,5684.6,101830000
5696.28,5721.16,5750.05,5647.11,111210000
5674.46,5702.63,5772.5,5702.63,85130000
5626.9,5714.82,5714.82,5598.77,91470000
5632.19,5609.5,5675.89,5548.75,128440000
5731.31,5650.8,5793.15,5649.39,97270000
5633.85,5709.49,5729.46,5597.25,90550000
5662.32,5606.71,5656.22,5547.19,102560000
5743.18,5636.58,5748.31,5636.52,100330000
5920.61,5718.96,5921.66,5718.96,140810000
5891.58,5917.36,5927.57,5867.51,79920000
5820.66,5874.73,5912.76,5784.91,76060000
5884.89,5837.21,5918.22,5769.8,82160000
6003.05,5857.88,6001.59,5851.16,198170000
5957.49,5994.88,6023.88,5926.04,190260000
6036.81,5947.21,6054.84,5946.83,85510000
5981.28,6050.93,6063.71,5977.57,90520000
6088.74,5999.0,6110.65,5999.0,121570000
5981.39,6073.15,6105.93,5918.42,240810000
6063.92,5947.51,6114.04,5947.51,260950000
6025.14,6056.88,6081.06,6010.15,69300000
6095.8,6020.79,6110.06,6020.79,88390000
5993.08,6082.32,6111.91,6002.09,99540000
5994.01,6007.34,6021.38,5911.57,104840000
5974.75,5989.38,6019.63,5975.99,59630000
5999.33,6003.52,6024.01,5978.3,54720000
6093.15,5989.39,6105.21,5989.06,85410000
6146.49,6089.04,6167.44,6088.96,97460000
6175.36,6158.76,6210.88,6092.47,108840000
6189.31,6160.78,6186.46,6123.96,328110000
6299.73,6171.16,6307.58,6171.16,88200000
6258.7,6300.14,6311.27,6258.09,75540000
6227.23,6271.2,6278.84,6195.03,82290000
6331.43,6200.5,6343.45,6200.5,115570000
6388.06,6322.91,6449.56,6322.91,105320000
6336.68,6384.01,6388.88,6315.88,60510000
6261.59,6333.41,6339.87,6252.75,222530000
6331.56,6266.79,6342.61,6263.28,76960000
6393.29,6330.44,6421.32,6330.44,73020000
6425.37,6397.45,6423.68,6372.55,76750000
6280.16,6403.55,6403.63,6262.78,74740000
6277.37,6270.45,6336.23,6267.77,82820000
6222.05,6278.69,6280.12,6159.63,96530000
6249.44,6203.94,6269.05,6151.39,93790000
6278.91,6248.93,6299.61,6211.93,65480000
6363.17,6249.71,6423.6,6249.43,87870000
6364.45,6420.6,6423.8,6346.17,105570000
6331.73,6350.04,6431.54,6334.58,92950000
6384.16,6340.12,6394.01,6338.62,50360000
6341.78,6386.98,6414.15,6328.41,72990000
6391.81,6346.33,6395.55,6338.18,85170000
6374.18,6344.06,6424.62,6343.96,108420000
6359.41,6364.15,6401.87,6349.97,81740000
6417.69,6370.06,6458.44,6344.3,108030000
6374.45,6414.46,6426.36,6351.09,93280000
6294.52,6357.0,6357.46,6287.62,94810000
6272.12,6293.31,6346.6,6283.47,111480000
6259.64,6283.47,6283.47,6207.53,87520000
6237.15,6234.71,6287.33,6215.58,82020000
6219.65,6239.23,6300.31,6212.46,72070000
6206.59,6227.09,6327.72,6227.09,108580000
6115.99,6235.0,6237.09,6094.49,125120000
6019.49,6107.26,6147.39,6007.14,153630000
6020.43,6037.42,6043.58,5983.13,112640000
6018.86,6032.19,6072.53,6023.99,139390000
5970.98,6039.48,6045.38,5954.64,61870000
6001.81,5984.67,6051.96,5971.41,49560000
5993.59,6029.99,6030.94,5955.16,137350000
6027.01,5997.12,6075.68,5997.12,82560000
6103.0,6031.92,6148.74,6025.86,65890000
6145.69,6113.02,6162.65,6069.27,90590000
6226.98,6160.93,6280.1,6160.93,183780000
6597.87,6216.89,6700.64,6214.81,379090000
6641.78,6589.0,6694.75,6554.41,200540000
6595.9,6647.92,6730.47,6601.7,149490000
6674.33,6607.8,6709.29,6586.22,129490000
6712.42,6684.27,6715.77,6627.62,118730000
6779.18,6674.63,6786.28,6674.35,110590000
6835.12,6784.05,6858.65,6784.05,85420000
6754.15,6837.15,6856.07,6752.91,168350000
6661.58,6759.65,6760.65,6589.54,168470000
6741.79,6613.52,6780.26,6537.63,271800000
6761.94,6769.43,6803.23,6704.6,91360000
6743.62,6779.68,6803.9,6746.51,179510000
6758.97,6770.56,6843.67,6770.56,114700000
6767.86,6797.39,6818.37,6746.35,94220000
6674.88,6761.6,6761.65,6663.52,105590000
6696.49,6697.29,6737.62,6657.8,98990000
6727.48,6701.38,6741.04,6690.18,67640000
6704.84,6709.06,6731.98,6685.19,78570000
6635.34,6704.68,6704.81,6647.42,104580000
6613.13,6649.73,6684.28,6612.18,107350000
6717.93,6617.97,6776.81,6617.97,149540000
6816.09,6698.38,6814.92,6698.38,117640000
6916.38,6789.0,6915.54,6782.73,124920000
6930.06,6900.01,6991.15,6895.81,172090000
6962.04,6933.61,7039.64,6933.61,143960000
6897.53,6982.17,6983.36,6886.69,101420000
6917.29,6890.73,6934.98,6887.81,74370000
6962.91,6908.23,6981.0,6908.06,81790000
7017.24,6957.94,7053.2,6954.87,106540000
7097.9,6995.36,7103.81,6995.23,101080000
7029.46,7089.5,7090.48,7013.79,86050000
7106.5,7030.57,7167.98,7030.55,131100000
7017.47,7120.43,7123.83,6961.8,133930000
7005.32,7018.34,7037.81,6978.8,83190000
7046.89,6988.76,7049.35,6984.63,96480000
7001.11,7016.63,7103.94,7015.99,96960000
7067.61,7026.31,7071.34,6997.68,84420000
7177.33,7062.48,7184.23,7062.36,139270000
7213.21,7171.53,7255.06,7158.61,200420000
7304.56,7186.48,7293.58,7184.24,115340000
7346.97,7287.67,7391.93,7268.08,152850000
7385.31,7328.42,7423.41,7311.95,87760000
7211.22,7362.45,7362.45,7200.24,128130000
7139.19,7220.18,7236.13,7114.54,118240000
6983.22,7154.21,7154.21,6891.85,187100000
6971.6,6990.65,7004.21,6875.16,133520000
6797.71,6957.41,7015.23,6835.29,120000000
6814.91,6838.1,6866.24,6754.21,136960000
6947.02,6840.53,6956.85,6840.53,150530000
6753.46,6944.06,6954.82,6739.9,170520000
6689.86,6759.59,6784.39,6658.91,234650000
6540.17,6707.36,6707.73,6523.6,132530000
6503.95,6556.01,6665.15,6531.67,155920000
6617.95,6588.91,6603.97,6532.87,276750000
6689.85,6589.37,6708.53,6587.62,162710000
6615.52,6699.35,6699.61,6605.71,137140000
6709.7,6620.85,6738.42,6606.33,104480000
6666.25,6699.66,6722.89,6651.29,79470000
6725.47,6685.49,6745.91,6669.77,104870000
6785.03,6735.6,6903.02,6698.04,132500000
6947.24,6766.76,6972.52,6766.32,141160000
6980.78,6966.45,7021.63,6954.56,134380000
6319.49,6955.03,7031.32,6324.35,483080000
6227.33,6341.7,6344.11,6229.38,317290000
6258.06,6233.88,6292.83,6207.24,164640000
6257.61,6236.87,6312.56,6235.4,120340000
6216.29,6274.39,6274.39,6156.37,142410000
6119.07,6177.33,6227.93,6109.53,158420000
5850.64,6117.74,6173.71,5783.53,528210000
5925.09,5875.49,5946.59,5845.41,153320000
6001.17,5926.07,6059.11,5925.11,166420000
5957.99,6009.49,6026.24,5915.37,143080000
6054.46,5922.66,6039.98,5922.61,136270000
6070.77,6037.25,6106.07,6034.27,125680000
6081.69,6050.08,6113.94,6050.08,165170000
6065.54,6072.31,6100.69,6043.98,131920000
5960.26,6047.53,6053.24,5949.12,140310000
5836.77,5952.89,5953.71,5794.04,202010000
5766.16,5853.07,5863.28,5736.11,119590000
5781.47,5749.04,5799.8,5749.04,62250000
5720.36,5779.41,5782.82,5699.64,97770000
5772.92,5726.41,5808.05,5709.19,117610000
5711.18,5788.48,5811.82,5704.44,110280000
5740.65,5704.44,5755.94,5686.41,112540000
5587.35,5733.58,5734.17,5589.45,126900000
5665.94,5597.48,5659.34,5597.47,103090000
5565.21,5654.42,5691.13,5567.24,79880000
5596.41,5579.78,5600.48,5526.94,101180000
5527.29,5582.68,5600.68,5484.11,139940000
5432.25,5505.49,5505.55,5374.36,109710000
5495.12,5417.7,5509.55,5417.7,94700000
5577.94,5487.01,5594.89,5487.01,110500000
5494.09,5570.18,5570.93,5435.06,132760000
5512.92,5464.5,5533.22,5462.18,84390000
5491.35,5523.22,5523.22,5432.06,106490000
5506.92,5458.1,5553.69,5456.79,97060000
5539.95,5493.65,5560.21,5493.59,86680000
5556.77,5560.21,5575.9,5513.96,103020000
5599.11,5562.05,5607.35,5551.95,29380000
5538.29,5600.77,5601.52,5531.79,82670000
5564.77,5558.56,5583.64,5530.35,75460000
5572.71,5558.93,5580.08,5529.17,71590000
5655.62,5567.5,5658.89,5566.65,93890000
5751.88,5644.09,5739.17,5644.09,81320000
5753.38,5734.86,5793.31,5707.77,97180000
5761.5,5738.3,5786.92,5734.67,87280000
5764.31,5777.62,5777.62,5742.95,60530000
5797.99,5765.37,5821.41,5765.09,69770000
5718.52,5809.44,5832.07,5718.19,69040000
5770.2,5726.54,5764.96,5695.14,72430000
5728.38,5750.55,5779.25,5723.78,78810000
5693.79,5728.4,5734.11,5676.93,238090000
5741.87,5701.25,5748.99,5675.36,97930000
5757.1,5745.2,5771.62,5735.68,58080000
5719.63,5757.68,5757.96,5716.3,78450000
5765.55,5717.58,5775.75,5717.58,78530000
5786.18,5754.34,5816.52,5754.34,81130000
5818.93,5792.1,5830.89,5776.86,101010000
5811.81,5818.95,5820.77,5763.97,80550000
5856.23,5812.0,5905.66,5812.0,127640000
5881.96,5858.0,5951.71,5857.98,138270000
5830.21,5882.38,5890.28,5817.36,73760000
5822.66,5817.89,5832.95,5800.37,35810000
5752.23,5810.99,5825.18,5681.14,79050000
5759.93,5766.09,5771.87,5715.12,74900000
5791.97,5743.85,5802.68,5743.84,75840000
5813.51,5781.6,5809.6,5736.78,65150000
5755.24,5801.87,5840.55,5747.07,52150000
5739.48,5755.95,5784.23,5732.65,55670000
5697.44,5741.74,5741.74,5676.07,71640000
5410.07,5690.63,5769.49,5253.72,516200000
5377.19,5389.97,5409.87,5318.41,176140000
5313.3,5371.38,5385.95,5323.04,93510000
5369.75,5323.04,5360.41,5293.48,74480000
5392.96,5358.19,5433.46,5358.19,89110000
5325.25,5419.17,5419.89,5313.13,87750000
5311.16,5321.01,5348.39,5309.79,68470000
5313.66,5318.05,5343.41,5305.92,70890000
5351.98,5326.77,5357.87,5311.05,88680000
5327.5,5348.37,5408.48,5328.6,134760000
5404.77,5335.67,5401.41,5327.98,123790000
5426.49,5401.41,5430.7,5385.22,80060000
5434.12,5425.45,5425.72,5370.19,80740000
5445.36,5410.41,5453.51,5410.41,84650000
5413.93,5449.82,5451.04,5375.4,80920000
5409.04,5413.51,5451.91,5411.42,86180000
5297.37,5425.19,5430.74,5287.25,108060000
5246.09,5291.36,5322.85,5227.43,97170000
5297.17,5247.65,5302.7,5237.29,76500000
5268.59,5299.1,5326.16,5256.62,97070000
5228.92,5275.25,5306.27,5208.35,128930000
5230.89,5228.94,5264.75,5205.64,103980000
5320.31,5250.46,5305.86,5218.18,79470000
5356.28,5291.38,5363.09,5290.05,107130000
5379.36,5358.25,5366.05,5310.62,89890000
5390.76,5362.04,5397.82,5359.19,103610000
5380.27,5393.07,5393.17,5331.42,86120000
5452.55,5368.82,5444.92,5368.79,86620000
5439.97,5442.39,5464.4,5430.35,88470000
5443.77,5436.11,5453.83,5418.6,89290000
5479.15,5426.13,5500.39,5426.13,106160000
5490.07,5479.08,5488.9,5435.81,73400000
5468.58,5482.08,5490.93,5468.64,46230000
5438.67,5476.18,5477.07,5428.71,99140000
5473.94,5437.4,5471.74,5435.01,72140000
5525.12,5458.0,5533.02,5436.14,129040000
5579.71,5524.95,5592.54,5493.65,154370000
5597.67,5574.45,5628.09,5572.52,105950000
5615.57,5606.35,5637.81,5588.7,142460000
5627.53,5609.96,5659.76,5585.15,125050000
5761.54,5629.95,5839.95,5561.95,349650000
5788.28,5770.16,5807.5,5764.59,132310000
5826.31,5789.01,5826.6,5788.3,93840000
5824.13,5826.38,5854.72,5802.11,100520000
5804.11,5811.6,5834.93,5787.36,98740000
5807.09,5783.88,5820.32,5768.51,103260000
5848.34,5815.91,5869.71,5814.99,183130000
5854.5,5850.06,5868.12,5818.96,97230000
5840.43,5865.36,5879.32,5843.45,117220000
5814.45,5852.89,5855.71,5811.1,117960000
5772.35,5816.94,5824.74,5735.77,124160000
5782.29,5763.12,5789.69,5739.09,91790000
5740.65,5776.74,5780.84,5718.53,65980000
5719.55,5740.65,5740.65,5695.75,91290000
5774.78,5719.55,5786.36,5719.1,109650000
5782.64,5774.78,5845.18,5774.78,118910000
5914.04,5782.64,5915.94,5782.64,133010000
5981.63,5914.04,5991.7,5914.04,124500000
5969.81,5981.63,6000.94,5952.15,104520000
5951.81,5969.81,5981.87,5934.04,95180000
5980.38,5951.81,5997.94,5951.81,100590000
5935.23,5980.38,5980.38,5921.67,125100000
5935.54,5935.23,5935.54,5890.54,77660000
5880.11,5935.54,5935.54,5867.0,102810000
5960.8,5880.11,5975.93,5880.11,122030000
5972.41,5960.8,6001.22,5836.17,347130000
6029.44,5972.41,6040.93,5950.46,174150000
5994.94,6029.44,6050.94,5991.69,109370000
6123.98,5994.94,6143.02,5994.94,187100000
6015.77,6123.98,6123.98,6012.36,120380000
6039.18,6015.77,6051.97,5993.07,116920000
6071.6,6039.18,6106.55,6023.58,99440000
5982.12,6071.6,6071.6,5971.6,92710000
5973.97,5982.12,6004.62,5959.87,127340000
6072.2,6072.2,6127.2,6067.23,131910000
6092.29,5973.97,6127.2,5973.97,135350000
6104.4,6092.29,6146.83,6092.29,125550000
6174.47,6104.4,6174.47,6097.49,71380000
6203.74,6174.47,6214.65,6166.66,104790000
6210.46,6203.74,6245.51,6198.32,176370000
6196.39,6210.46,6213.1,6168.16,141070000
6249.57,6196.39,6295.54,6196.39,138740000
6223.34,6249.57,6260.04,6223.1,98790000
6261.75,6223.34,6282.12,6223.34,94180000
6338.11,6261.75,6358.6,6261.74,138240000
6414.86,6338.11,6425.04,6338.11,151050000
6409.15,6414.86,6460.89,6404.32,135660000
6401.89,6409.15,6438.28,6384.15,102000000
6346.62,6401.89,6404.21,6330.05,100670000
6430.23,6346.62,6431.64,6346.62,109540000
6441.94,6430.23,6447.73,6390.19,92400000
6389.2,6441.94,6465.86,6384.88,95270000
6354.18,6389.2,6389.2,6318.73,90070000
6345.55,6354.18,6400.54,6343.67,114390000
6365.33,6345.55,6383.01,6341.65,94890000
6410.12,6365.33,6421.54,6365.33,104050000
6433.72,6410.12,6436.1,6400.99,70860000
6419.3,6433.72,6500.92,6419.3,109370000
6390.48,6419.3,6432.09,6383.77,114590000
6412.33,6390.48,6412.33,6339.24,133910000
6467.68,6412.33,6469.38,6412.33,143770000
6400.86,6467.68,6484.11,6387.96,153480000
6416.47,6400.86,6432.02,6368.07,126840000
6334.52,6416.47,6416.47,6324.98,141830000
6247.99,6254.9,6286.91,6240.23,60280000
6209.94,6247.99,6264.79,6186.47,63470000
6202.62,6209.94,6249.71,6186.02,60120000
6184.94,6202.62,6248.18,6184.73,59090000
6158.34,6184.94,6200.63,6152.33,70860000
6077.01,6158.34,6162.77,6066.8,103660000
6148.24,6077.01,6154.0,6077.01,57920000
6210.47,6148.24,6227.58,6148.24,52480000
6264.66,6210.47,6268.32,6210.47,38070000
6273.99,6264.66,6285.8,6235.37,30240000
6244.29,6273.99,6273.99,6232.42,16730000
6235.43,6244.29,6249.43,6214.71,26790000
6227.81,6235.43,6252.83,6215.75,20980000
6228.11,6227.81,6230.89,6204.55,22970000
6261.11,6228.11,6328.57,6227.64,65590000
6281.31,6261.11,6305.15,6250.87,56520000
6245.53,6281.31,6281.4,6225.34,57310000
6293.83,6245.53,6336.21,6245.53,67380000
6336.32,6293.83,6347.37,6293.83,60330000
6263.09,6336.32,6339.79,6244.89,62160000
6198.11,6263.09,6280.84,6180.03,60990000
6215.33,6198.11,6235.97,6192.62,50440000
6232.89,6215.33,6247.78,6202.09,70970000
6292.25,6232.89,6305.72,6232.89,27490000
6281.94,6292.25,6292.25,6239.78,53430000
6250.88,6281.94,6285.41,6227.34,54170000
6135.03,6250.88,6250.88,6107.78,101910000
6114.37,6135.03,6135.03,6078.48,74840000
6084.13,6114.37,6134.31,6056.2,67450000
6105.27,6084.13,6115.41,6064.57,62750000
6139.99,6105.27,6142.11,6096.88,77970000
6283.99,6139.99,6341.66,6108.51,221310000
6254.32,6283.99,6330.97,6248.45,66180000
6314.22,6254.32,6314.57,6254.32,63360000
6376.01,6314.22,6376.07,6289.02,71650000
6437.04,6376.01,6444.7,6376.01,63540000
6498.59,6437.04,6524.3,6431.67,89080000
6522.09,6498.59,6525.04,6466.47,74470000
6558.21,6522.09,6573.1,6522.09,56930000
6597.89,6558.21,6605.54,6558.21,68320000
6615.14,6597.89,6631.35,6580.12,63370000
6571.3,6615.14,6617.43,6569.76,64820000
6643.35,6571.3,6646.07,6571.3,56410000
6635.82,6643.35,6667.78,6609.26,51040000
6669.63,6635.82,6679.3,6629.46,53240000
6649.99,6669.63,6673.85,6618.24,69790000
6631.17,6649.99,6667.69,6630.37,63450000
6654.32,6631.17,6654.32,6609.43,126810000
6617.22,6654.32,6664.6,6616.99,45160000
6648.06,6617.22,6651.76,6582.67,59840000
6570.48,6648.06,6648.17,6570.48,81510000
6605.14,6570.48,6617.69,6570.48,45590000
6684.85,6605.14,6691.55,6605.13,65360000
6679.89,6684.85,6722.4,6669.82,50600000
6704.04,6679.89,6707.83,6659.01,67460000
6709.79,6704.04,6710.9,6673.89,56960000
6717.32,6709.79,6725.11,6690.58,59270000
6771.2,6717.32,6779.08,6707.02,70410000
6793.63,6771.2,6804.64,6759.66,52910000
6763.64,6793.63,6795.27,6745.69,98970000
6767.17,6763.64,6811.31,6757.84,58440000
6721.61,6767.17,6767.17,6716.11,51390000
6736.03,6737.42,6760.99,6718.72,46900000
6788.36,6736.03,6792.24,6736.03,53000000
6695.13,6788.36,6790.4,6695.1,64690000
6718.13,6695.13,6724.89,6673.35,58620000
6700.66,6718.13,6728.95,6694.07,69490000
6662.28,6700.66,6718.45,6658.15,43740000
6638.69,6662.28,6678.6,6630.64,63830000
6564.54,6638.69,6638.69,6564.54,86870000
6574.14,6564.54,6583.78,6515.04,62950000
6599.14,6574.14,6599.14,6547.67,48470000
6574.75,6599.14,6599.14,6552.39,46690000
6594.54,6574.75,6634.76,6574.75,78260000
6593.04,6594.54,6609.75,6562.67,68330000
6512.76,6593.04,6593.04,6494.49,79990000
6568.19,6512.76,6569.34,6512.76,79520000
6595.64,6568.19,6602.14,6561.91,59300000
6675.38,6595.64,6699.33,6595.64,96440000
6664.51,6675.38,6683.33,6632.81,64210000
6626.82,6664.51,6664.51,6613.09,52160000
6598.06,6626.82,6626.82,6591.46,51970000
6618.96,6598.06,6637.75,6598.06,65790000
6596.97,6618.96,6618.96,6575.23,63770000
6445.04,6596.97,6596.97,6437.09,100110000
6358.27,6445.04,6445.04,6300.73,96470000
6430.54,6358.27,6454.64,6358.27,75850000
6481.92,6430.54,6507.9,6430.54,105600000
6564.36,6481.92,6617.51,6461.68,228580000
6632.15,6564.36,6660.63,6564.36,85330000
6658.9,6632.15,6661.06,6610.41,54560000
6622.72,6658.9,6659.9,6604.81,79600000
6525.6,6622.72,6622.72,6492.12,104390000
6519.79,6525.6,6573.73,6492.13,92970000
6509.33,6519.79,6519.79,6472.59,71260000
6556.38,6509.33,6563.46,6509.33,38490000
6554.34,6556.38,6572.43,6550.99,48850000
6600.15,6554.34,6607.84,6554.26,83880000
6736.47,6600.15,6741.59,6600.15,103270000
6764.0,6736.47,6771.16,6715.92,77560000
6729.77,6764.0,6790.35,6703.88,66430000
6715.69,6729.77,6744.57,6692.61,57000000
6758.8,6715.69,6779.34,6715.69,59100000
6796.66,6758.8,6802.05,6755.99,61730000
6817.21,6796.66,6825.74,6776.07,54110000
6809.76,6817.21,6827.15,6794.18,59140000
6933.18,6809.76,6937.14,6809.76,143230000
6950.69,6933.18,6953.47,6911.15,77640000
6942.07,6950.69,6956.77,6915.44,87540000
6972.94,6942.07,6982.48,6942.07,56320000
6983.16,6972.94,6983.16,6938.74,53650000
6917.91,6983.16,6989.12,6916.7,69690000
6960.02,6917.91,6960.13,6909.48,69140000
6994.45,6960.02,6994.95,6954.37,42790000
6999.33,6994.45,7001.05,6978.52,65450000
6990.17,6999.33,7029.2,6988.17,113670000
7095.55,6990.17,7096.36,6990.17,74090000
7107.34,7095.55,7122.66,7089.83,65550000
7089.07,7107.34,7126.35,7080.47,182610000
7036.5,7089.07,7089.07,7028.82,35370000
7106.29,7036.5,7106.54,7036.5,46210000
7093.91,7106.29,7113.59,7073.01,62080000
7068.2,7093.91,7100.58,7064.63,58850000
7127.56,7068.2,7139.36,7068.2,56860000
7153.89,7127.56,7169.49,7127.56,42150000
7209.72,7153.89,7212.14,7142.0,53880000
7167.51,7209.72,7211.7,7156.98,56610000
7226.05,7167.51,7230.4,7167.51,82740000
7226.3,7226.05,7263.1,7217.84,89050000
7222.47,7226.3,7239.12,7206.24,50120000
7264.09,7222.47,7266.14,7222.47,60080000
7305.84,7264.09,7340.57,7264.09,65340000
7317.77,7305.84,7357.84,7299.33,70190000
7169.27,7317.77,7317.78,7147.81,72940000
7214.1,7169.27,7215.37,7165.3,49480000
7275.25,7214.1,7300.23,7214.1,56580000
7241.04,7275.25,7280.83,7231.64,63500000
7267.69,7241.04,7317.59,7190.01,46990000
7293.77,7267.69,7308.71,7267.69,28540000
7309.86,7293.77,7317.55,7281.03,50140000
7362.93,7309.86,7425.25,7308.32,62710000
7266.93,7362.93,7418.02,7157.94,125260000
7398.61,7266.93,7425.51,7266.93,74580000
7456.33,7398.61,7466.6,7398.61,64540000
7421.23,7456.33,7471.71,7391.4,54880000
7488.59,7421.23,7520.89,7421.23,64520000
7480.58,7488.59,7523.09,7452.34,72070000
7486.18,7480.58,7523.43,7446.83,61510000
7475.22,7486.18,7531.47,7465.21,38310000
7579.46,7475.22,7598.12,7467.54,65620000
7519.61,7579.46,7589.46,7491.04,68770000
7242.1,7519.61,7568.53,7187.79,319230000
7178.82,7242.1,7258.78,7161.66,106300000
7175.31,7178.82,7204.54,7145.34,79080000
7196.55,7175.31,7258.43,7144.89,74160000
7291.43,7196.55,7305.04,7196.55,85590000
